Increased_Work_Hours,Work_From_Home,Hours_Worked_Per_Day,Meetings_Per_Day,Productivity_Change,Stress_Level,Health_Issue,Job_Security,Childcare_Responsibilities,Commuting_Changes,Technology_Adaptation,Salary_Changes,Team_Collaboration_Challenges,Sector,Affected_by_Covid
0,1,6.845488358016508,2.3981756926896596,1,Low,1,1,0,1,0,1,1,Healthcare,1
1,0,8.957880377865262,6.382623787499616,0,High,0,0,0,0,1,0,0,Retail,1
0,1,9.942436826385016,3.1464072500693403,0,Low,0,0,0,0,1,0,1,Education,1
1,1,5.984653870424479,5.179645162175094,1,High,0,0,0,1,1,0,0,IT,1
1,1,7.599092173294131,5.013081409129105,0,Medium,1,0,1,1,1,0,0,Healthcare,1
1,0,7.506633264823176,3.9121569241824186,1,High,0,1,1,1,0,0,0,Education,1
1,1,8.904574331566952,2.540504853215956,0,Medium,0,0,0,1,1,1,1,Retail,1
1,1,9.264016645719716,3.9277256095324145,1,Medium,0,0,1,0,1,0,1,IT,1
1,1,6.897052177441029,2.2452083405016716,0,High,0,0,0,0,0,0,1,IT,1
1,1,5.01449764818795,3.964423356194645,0,High,0,1,0,0,1,0,0,Education,1
1,0,10.063597509198802,5.159172199689487,0,Medium,1,1,0,1,0,0,1,Healthcare,1
1,1,5.760109458845575,6.5766700992879965,0,High,0,0,0,0,0,0,0,Education,1
1,1,8.542368410087754,2.368226326083567,1,Low,1,1,0,1,1,0,1,Education,1
1,1,7.736038202538635,3.6243120940061084,1,Medium,0,1,1,1,1,1,1,IT,1
1,1,8.32488781040815,3.212783373662079,0,High,0,0,1,0,0,0,0,Healthcare,1
1,0,11.302467943413717,4.410609066261232,0,High,1,0,0,1,1,0,0,Retail,1
1,0,14.076563227243657,1.7172874355337697,0,Medium,0,1,0,1,0,0,0,Healthcare,1
0,1,4.733125177202783,2.60700598431255,1,Low,1,0,0,1,1,0,0,Healthcare,1
0,1,9.967812310665847,1.4619751628970468,0,Low,0,0,0,1,0,0,1,Retail,1
1,1,7.687504454644708,1.842543189002344,1,Medium,1,1,0,0,1,0,1,IT,1
1,1,10.095709027425105,3.0093433091318715,1,Low,1,0,0,1,0,1,1,Education,1
1,1,9.914526152358327,6.506323919238831,1,Medium,0,0,0,0,1,0,1,Healthcare,1
1,1,10.819489614396327,4.52140071539895,1,Low,0,1,1,0,0,0,1,Retail,1
1,1,8.569929830325394,4.097493810399709,1,Medium,0,0,1,0,0,0,0,Retail,1
1,1,6.220847030089953,6.020329006042727,0,High,0,0,0,1,0,1,1,Education,1
0,1,9.85529897741924,4.575396821775128,0,Medium,0,0,1,0,0,0,1,Retail,1
0,1,8.235995152288128,4.716364167095511,0,Low,0,0,0,1,1,0,1,Education,1
1,1,7.532313569731735,3.2904633022302985,0,Medium,0,0,1,0,1,0,1,Healthcare,1
1,1,7.047552238590076,3.044007466586377,0,High,0,1,0,1,1,0,1,Retail,1
1,1,10.012671138210258,2.033309575402871,0,Medium,0,1,0,1,1,0,0,Retail,1
0,1,11.206738984014754,3.0983656509379123,0,Medium,0,0,0,0,1,0,1,Retail,1
1,1,5.609294882600731,3.5792148788514213,1,High,1,0,0,1,0,0,0,Healthcare,1
0,0,9.243904484957861,4.5170784212753805,1,Medium,0,1,1,1,1,0,1,Education,1
0,1,7.25522562915471,3.9448623774329445,0,Medium,0,0,0,0,0,0,1,Education,1
1,1,5.065455203615773,3.452395801198467,1,Medium,0,1,0,1,1,0,1,Education,1
0,1,8.295411641526016,2.632484872154876,1,High,0,1,0,0,1,0,1,Retail,1
1,1,6.3337244396208785,4.598690211932816,0,Medium,0,0,1,0,1,0,0,Education,1
0,1,4.8444935443996044,3.2533508694492386,1,High,0,0,1,0,0,0,0,Education,1
1,1,6.4365190555509315,4.530694761987984,0,Medium,1,0,1,0,1,0,0,Retail,1
1,1,5.944452164172293,1.1300918356096954,1,Medium,0,1,1,0,1,0,1,Retail,1
0,0,6.706626293873217,4.504631744454842,1,Medium,0,0,0,1,0,0,1,Education,1
0,1,5.348231846092622,5.120360354194358,1,High,0,1,0,1,1,0,0,Healthcare,1
1,1,7.209719782747572,4.929296289045622,1,Medium,0,1,0,0,0,1,1,Retail,1
0,0,6.573501743832055,3.7049193619739578,1,Low,1,0,1,1,1,1,1,Retail,1
1,1,8.751227754291314,5.372977473136565,0,Low,1,0,1,1,1,0,1,Healthcare,1
1,1,9.187077972796631,2.090561675566229,0,Medium,0,0,1,0,1,0,1,IT,1
0,0,8.520297153556884,3.866190902190205,1,Low,0,1,0,1,1,0,1,Education,1
1,1,7.529111084252982,3.7099062982589515,1,High,1,1,0,1,0,0,0,Education,1
0,1,7.4751448086153705,5.55459953356163,1,Medium,0,0,1,1,1,0,1,Retail,1
1,1,6.325850025177269,0.9692602442131779,1,Medium,1,0,1,0,1,0,1,Education,1
1,1,6.374010681180126,2.4128054231090506,0,Low,0,0,1,1,0,0,0,IT,1
0,1,9.407207736157472,6.620876212945773,1,Medium,0,0,0,1,1,0,1,Education,1
0,0,4.480594802699072,0.3541508142325567,1,Medium,0,0,0,0,1,1,0,IT,1
1,1,7.838550123374115,5.221635957531251,0,Medium,0,1,1,1,0,0,1,Healthcare,1
1,1,7.352941876877598,2.9495092554592865,1,Low,1,0,0,0,1,0,0,Healthcare,1
0,1,9.198264202749785,4.382053905469149,0,Medium,0,1,1,0,1,1,1,Retail,1
0,0,5.149976033155299,6.1206736057890305,1,Medium,0,0,0,0,0,0,1,Education,1
1,1,8.02496141097188,4.439810306618245,1,High,1,1,0,1,0,0,1,Retail,1
1,1,8.685968682718213,6.1518000651415266,0,Medium,0,1,0,0,0,0,1,Healthcare,1
0,0,4.19053756275201,3.261476228819798,1,Medium,1,0,1,1,0,1,1,IT,1
1,1,5.851344054276526,3.4597356162356387,1,High,0,0,0,0,1,0,1,Education,1
1,0,7.816420306374417,5.180263373271588,0,High,1,0,1,1,1,0,0,IT,1
0,1,9.02829381526861,3.3408543095765024,0,High,0,1,0,1,0,0,1,Education,1
1,1,8.3649986222254,4.896019571557004,0,Medium,0,1,0,1,1,0,1,Retail,1
1,0,9.120908505899614,5.775706324866524,1,Low,0,0,1,0,0,0,1,Education,1
1,1,5.841254974718691,5.302505341431083,0,Medium,1,0,1,0,1,0,1,Healthcare,1
0,0,4.822499300543947,1.6316326518301265,1,Medium,0,1,1,0,1,0,1,Retail,1
1,1,8.169011611513579,3.487928834425717,0,Medium,1,0,0,1,1,0,1,Retail,1
1,1,5.54129352357177,4.422748726082233,1,Medium,0,0,0,0,1,0,1,IT,1
1,1,6.269355347904394,3.634159690555912,0,Low,0,0,0,1,0,0,1,Education,1
1,1,9.864556709652748,4.119049020087299,1,Low,1,0,0,0,1,1,1,IT,1
1,0,8.378199113533702,4.44260611640389,1,Medium,0,0,0,0,1,1,0,Healthcare,1
1,1,6.863710189489171,3.2101478189236454,0,High,1,0,1,0,1,0,1,Retail,1
0,1,6.603936990718073,3.709841679316204,0,Low,1,1,0,0,1,0,0,Education,1
1,0,9.24184311377833,2.2284479079897173,1,Low,0,1,1,1,1,0,0,Education,1
1,1,8.423941871299967,3.2832373196390177,0,High,1,0,0,0,1,0,1,Education,1
0,1,5.570886715354618,1.7099820958512768,0,Medium,1,0,1,1,0,1,1,Retail,1
1,1,4.104352533798105,4.174745043539037,0,High,0,0,1,0,1,1,0,Healthcare,1
1,0,11.7636036652803,3.7101666934621753,0,Medium,0,1,0,1,1,0,1,Education,1
0,1,5.555041549364884,2.6263071819270563,1,High,0,1,1,0,1,0,1,IT,1
0,1,9.055393006600246,6.67788971324327,1,Medium,0,0,1,1,1,1,1,Retail,1
0,1,11.021385864676349,3.6318827754297387,1,Low,0,0,1,1,0,0,0,Healthcare,1
0,1,8.295195137666312,4.42982941611943,0,High,1,1,0,0,1,0,1,Healthcare,1
1,1,6.799126647065591,3.0420502527318063,0,High,0,1,1,0,0,0,0,Retail,1
0,1,5.147901916608576,3.3784779688940496,1,High,0,0,0,0,1,0,1,Education,1
1,1,5.11997892735994,4.486620206272804,1,High,0,0,0,1,1,0,0,Healthcare,1
1,1,8.753389697352771,3.5016234252896683,0,Low,0,1,0,1,1,0,1,IT,1
0,1,10.90195264589997,4.004955035332402,1,High,0,0,0,0,1,0,1,Education,1
1,1,7.209081806590942,5.210236923030196,1,Medium,1,0,0,1,0,0,1,Healthcare,1
1,1,6.888559075701272,3.2229607307217214,0,Medium,0,0,0,0,1,0,1,Education,1
1,1,9.394962181622374,2.00175822514317,1,Medium,0,0,0,0,1,0,0,Healthcare,1
0,1,6.628105492190507,1.71060356548238,1,Medium,0,1,0,1,1,0,1,IT,1
0,1,8.548965815256842,6.157658554580294,0,Medium,1,0,0,0,1,1,1,Healthcare,1
1,1,8.083602900171025,5.396720050863355,0,Medium,0,1,0,0,1,0,1,IT,1
1,1,7.181063882843889,4.983699500781609,0,Medium,1,1,1,0,1,0,1,Retail,1
1,1,7.968923682526959,3.345920791191981,1,Low,0,0,0,1,1,0,1,Education,1
1,1,11.526304229299958,2.0003799835182487,1,Medium,1,1,1,1,1,0,1,Retail,1
0,0,9.209065888201913,3.5765475797557786,0,Low,1,0,0,0,1,0,0,Healthcare,1
1,1,10.185001608511957,3.859968443070932,1,Low,0,0,1,0,1,0,1,Healthcare,1
0,1,6.162611278159878,2.3026724998790815,0,Low,1,0,0,0,1,0,1,Education,1
1,1,10.191872295215148,1.7955155304270702,0,Low,1,0,0,1,0,1,1,Retail,1
1,1,9.27804095093797,1.4045310903941015,1,Medium,0,1,1,1,0,1,0,IT,1
0,0,5.000807806881264,4.9860897813157665,1,Medium,1,1,1,0,1,0,1,Education,1
1,1,9.0795814667422,2.1919625271954786,0,Medium,0,0,0,1,0,0,0,Education,1
1,1,6.973451726410645,4.464115481073907,0,Low,0,0,1,1,0,0,0,Healthcare,1
0,1,4.908392647348768,3.4033002198891276,1,High,0,1,1,0,1,0,1,Education,1
1,1,8.259551464655239,4.884456863164204,1,Low,0,1,0,0,1,1,0,Retail,1
1,1,9.07808518212522,4.503736767953526,1,High,0,0,1,0,0,0,0,Retail,1
1,0,8.303216137289125,3.6520938731630705,1,Medium,0,0,0,1,1,0,1,Education,1
0,0,7.78172283030849,4.1956801378138255,1,Medium,1,0,1,0,0,0,0,Retail,1
1,0,7.338829323083337,3.8344958374349307,1,Low,1,1,1,0,1,1,1,Healthcare,1
1,1,12.933176018683113,3.0769792740503927,1,Medium,0,1,0,0,0,0,1,Retail,1
1,1,5.634861222942709,5.470124178186794,0,High,0,0,1,1,0,0,1,Education,1
0,1,9.745843964714407,3.3653893701370023,1,Medium,0,0,1,1,0,0,1,Education,1
1,1,8.030845941777967,3.8697247806227804,0,Medium,0,0,1,0,1,0,1,Healthcare,1
0,1,6.2910669874659355,1.8773123505137406,1,Medium,1,1,1,0,1,0,1,IT,1
1,1,7.903201898742842,4.411066905767219,0,Medium,0,1,0,1,0,0,1,Retail,1
0,1,5.214134724822765,3.084127604281808,0,High,0,1,0,1,0,1,0,Healthcare,1
1,1,6.809019186386292,3.2847270112631466,1,High,1,1,1,1,1,0,1,Retail,1
1,0,7.906131348328788,2.740658708673337,0,Medium,1,0,1,0,1,0,0,IT,1
0,1,4.897765882801741,3.814005328167477,1,High,0,0,0,0,0,0,1,Education,1
1,1,9.012765076976116,0.99029107744451,1,Medium,0,1,1,0,0,0,1,Healthcare,1
1,1,6.0724779181769355,5.023535519369889,0,Medium,0,1,1,1,0,1,1,Healthcare,1
1,1,5.096558083972895,3.942002837981158,1,High,0,0,1,0,1,0,1,Retail,1
1,1,5.839164528343259,3.299071598196689,1,Medium,1,1,0,1,1,0,1,Retail,1
1,1,12.351908323670973,1.6776540013136234,1,High,0,0,0,1,0,1,1,Retail,1
0,1,4.04387171626232,4.649600029719956,1,Medium,0,0,1,0,0,0,1,IT,1
1,1,8.87224617753958,3.0485086595573865,1,Medium,0,0,1,0,0,0,1,Healthcare,1
1,1,6.496727457961427,5.959130305372471,0,High,1,1,0,0,0,0,1,Retail,1
1,1,7.299743656964877,4.729478443494673,1,Low,0,0,1,1,1,0,0,Healthcare,1
1,1,9.207861857360665,6.301983533030685,0,Medium,0,1,0,1,0,0,1,Retail,1
1,0,9.109637429677841,4.205455061182858,1,Low,0,1,0,0,0,1,1,Healthcare,1
1,1,6.638607161676418,5.616734141743233,0,Low,0,0,0,1,0,1,1,Education,1
0,1,5.284351986733412,4.694156567947326,0,Medium,0,0,1,1,1,0,1,Education,1
1,1,9.244281947401278,3.3235278816943055,0,Medium,0,1,0,0,0,0,0,Retail,1
0,1,9.104754386018689,4.280815027726201,1,Medium,0,0,0,1,0,0,1,Healthcare,1
0,1,7.4300609824236235,2.749020600311596,1,High,0,0,0,1,1,0,1,Healthcare,1
1,1,8.883888767616757,7.103169149461557,1,Medium,0,0,1,0,0,0,1,Retail,1
1,0,7.10834103804893,3.8487023354418795,1,Medium,0,0,0,1,0,0,0,Retail,1
0,1,6.345924869930424,4.039315437277977,1,Medium,0,0,0,1,1,0,1,IT,1
1,1,8.00792436224215,4.584978792450278,0,Low,1,0,1,0,1,0,0,Healthcare,1
1,0,9.038065482183034,2.3695820135249086,1,Medium,0,1,0,1,1,0,1,Healthcare,1
0,1,8.618500539104868,5.982056658499863,1,Medium,0,0,1,1,0,0,1,Education,1
1,1,9.018325360153344,2.4620056738479232,0,Medium,1,0,1,1,0,1,0,Education,1
1,1,6.478842253421748,2.122794156457909,1,Low,0,0,1,1,0,0,1,Retail,1
1,1,11.163762249516505,3.7502139809454613,1,Medium,0,1,0,0,1,0,1,Education,1
1,1,7.3152382893227506,2.0810537533156235,0,High,1,0,0,0,0,0,1,Education,1
0,0,7.762168697046818,6.342910804287064,1,Low,0,1,0,0,0,0,1,Education,1
1,1,5.362688181564264,3.653945095475417,0,Medium,0,0,1,0,1,0,1,IT,1
1,1,7.612289687405433,-0.8317512467606454,0,Medium,1,0,0,1,0,0,0,Education,1
1,1,9.064475473703034,4.299922777187563,1,High,1,1,0,0,1,1,1,Healthcare,1
1,1,9.525021225385329,4.8302589802810605,1,Medium,0,1,1,0,0,0,1,Education,1
1,1,11.123881474373565,3.3678516274146735,0,High,0,0,1,1,1,1,1,Retail,1
1,1,9.040469791650922,1.9661604613581867,0,High,0,1,0,0,1,1,0,Retail,1
1,1,8.553826391599406,3.845039475000253,1,High,0,0,0,1,0,0,1,IT,1
1,1,7.107409776971362,3.2774417991597335,0,Medium,0,0,1,1,0,0,1,Education,1
1,1,6.676519183533986,2.5366421202114458,1,Medium,0,1,0,0,1,0,0,Retail,1
1,1,9.940497029336312,2.4042623948578745,0,High,0,1,0,0,0,0,1,IT,1
1,1,9.902140703477817,4.2343536234060775,1,Medium,1,0,1,0,1,0,1,Retail,1
1,1,5.845974598302455,5.354532700584484,1,Low,0,0,0,0,0,0,1,Healthcare,1
0,0,9.446191774306962,4.6923157569956455,1,Medium,0,1,1,0,1,0,0,Healthcare,1
1,1,9.300767382791685,1.4080032121174302,1,High,1,1,1,1,0,1,1,Education,1
0,1,5.772382229971612,4.923217006833974,1,Low,0,0,1,0,0,0,0,IT,1
1,1,9.080913609578353,5.158711018040574,1,High,1,1,0,1,0,0,1,Retail,1
0,1,5.900907081036385,6.09054512627165,1,High,0,1,1,1,0,1,0,IT,1
1,1,3.1414140646530226,2.575168365862158,1,Low,0,0,0,1,0,0,1,IT,1
1,1,7.679795172615901,3.915096040953059,0,Low,1,1,0,0,0,0,1,Education,1
0,0,8.515629410509979,4.851286375455748,0,Low,0,0,1,0,1,0,1,Healthcare,1
1,1,7.7698583902337734,3.2086694527905832,1,Medium,0,0,0,1,1,0,0,Healthcare,1
1,1,13.734213634375948,4.827864775519942,1,Medium,1,0,0,1,0,0,1,IT,1
1,1,8.757702458469948,3.9639605106731386,1,Medium,0,1,0,0,0,0,0,IT,1
0,1,8.2942836385974,2.7303177750166805,0,High,0,0,0,1,0,0,1,Education,1
1,1,8.859182606628181,2.8581366419641805,1,Low,1,1,0,0,1,0,1,Retail,1
1,0,7.117361991199805,5.873934034412285,1,Medium,1,0,0,1,1,0,1,Healthcare,1
1,1,9.858958124187078,2.5053720064049925,1,Medium,0,1,1,0,1,0,1,Retail,1
1,0,8.722003892354204,2.247999573745579,0,High,0,1,1,1,1,0,1,Healthcare,1
1,1,8.63034340778498,4.516568297097714,1,Medium,0,1,0,0,1,1,0,IT,1
1,1,6.751759554266122,3.9541408234862585,0,Medium,0,0,0,0,0,0,1,IT,1
1,1,4.871339347101813,2.0325679338598923,1,Low,0,0,1,1,1,0,1,Healthcare,1
1,1,6.997227821845419,3.220869738865713,1,Low,0,1,1,0,1,0,0,Education,1
0,1,8.565267712519784,2.77482778260917,0,Medium,0,0,0,1,1,0,1,Education,1
1,0,7.110601040510107,3.037498680629646,1,Medium,1,0,1,1,1,0,1,IT,1
1,1,8.583454334134743,7.78745559520997,1,Low,0,1,0,0,1,0,1,Education,1
0,0,7.53527624628739,3.546130142988957,0,High,1,0,0,1,0,0,1,Retail,1
0,1,8.861158969253047,2.6781235837417774,1,High,1,0,0,0,1,0,1,Education,1
1,0,6.046351748249371,7.032681236199474,0,Medium,0,1,0,0,0,0,1,Healthcare,1
0,1,8.385780023770163,5.332382197288593,1,Low,0,0,0,1,0,0,1,Healthcare,1
1,1,6.718091707297206,5.087238340878114,0,High,1,1,0,0,1,0,1,IT,1
0,1,4.923434115738727,2.75035855854795,0,Medium,0,0,0,1,0,0,1,Healthcare,1
1,0,7.66969175394325,5.787225036529759,1,High,0,0,0,1,0,0,1,IT,1
0,1,11.072635147636094,5.2244118823492585,0,Medium,0,0,1,0,1,1,1,Retail,1
0,1,5.082847184308035,4.220634372757022,0,Low,0,1,1,1,1,0,1,Healthcare,1
1,1,8.238784500788398,1.4255453156916298,1,Medium,0,0,0,1,1,0,1,Education,1
1,0,9.595154126528449,3.970119996283258,1,Medium,0,1,0,0,0,0,1,IT,1
0,1,12.600061370288902,6.594896071248067,1,High,0,1,0,0,0,1,1,IT,1
1,1,7.014134035106625,4.330574229613061,1,Low,1,1,1,0,1,0,0,Retail,1
1,0,6.735998790791374,3.4353002093772056,1,Medium,0,0,0,1,1,0,1,Education,1
1,1,5.666615608121467,3.657313985366996,0,Low,0,1,0,1,0,0,1,IT,1
1,1,10.281032669692438,3.761121539779275,0,Medium,0,0,1,0,1,1,1,IT,1
1,1,6.2651713415218495,2.800578679334592,0,Medium,1,0,0,1,0,0,1,Education,1
1,0,7.2588071364493,3.9381327559557775,1,High,1,1,0,0,1,0,0,Retail,1
1,0,4.30212424525749,6.1641017943183245,0,High,0,1,0,0,0,0,0,Healthcare,1
0,1,9.767943685357052,5.994182318366469,1,High,1,0,0,0,0,0,0,Retail,1
0,1,10.316516561556053,2.868496134513904,0,Low,1,1,0,0,1,0,1,Education,1
1,1,9.69155012716873,5.913846076826041,1,Medium,0,1,0,0,0,0,1,Healthcare,1
1,1,4.7893494372925645,5.141711968979125,1,Medium,1,0,0,1,0,0,0,Retail,1
1,1,9.214302081558612,4.950007806417493,0,Low,1,0,0,0,1,0,0,Education,1
1,0,4.654659230551998,4.647867822460201,0,High,0,1,0,1,1,0,1,Retail,1
1,0,8.11608060412848,2.604435431830817,1,High,1,1,0,0,1,0,1,Healthcare,1
1,1,8.410155159967594,3.3916327225643266,1,Low,0,1,0,1,1,0,1,Healthcare,1
1,1,8.62036643621653,5.249377604681989,1,High,1,0,0,0,1,0,0,Healthcare,1
1,1,9.069273065274936,2.1896944841875787,0,Low,0,1,0,1,0,0,1,Retail,1
1,1,7.983932792881456,2.438837341906186,1,Low,0,0,0,1,0,0,1,Retail,1
1,0,4.0751409745428955,4.459296137148859,1,Low,1,0,0,1,0,1,1,Education,1
0,1,9.070242017599064,2.8157010090113452,0,Medium,1,1,1,1,0,0,0,IT,1
1,1,8.195216282255496,5.23584153055115,0,High,1,1,0,1,1,0,1,IT,1
1,1,6.194760417257534,2.868673065615182,1,Low,0,0,1,1,0,0,1,IT,1
1,1,4.861205157726783,4.36657021729472,0,High,0,0,0,0,1,0,1,Healthcare,1
0,0,11.080044371848718,4.492107346976097,1,Low,1,0,1,1,0,1,0,Retail,1
1,1,10.462601076581365,3.2768579831537847,1,High,0,0,0,0,0,0,1,IT,1
1,1,9.41191481461491,3.64053005551811,0,High,1,1,0,0,0,0,0,Healthcare,1
1,1,6.647400177530594,2.9799827799400678,1,High,1,1,0,1,1,1,0,Healthcare,1
0,1,2.966008895576965,3.9720929415216455,0,Medium,0,0,0,1,1,1,1,Retail,1
1,1,9.52935835087047,2.55746913986811,0,Medium,0,1,0,1,1,1,1,Education,1
0,1,8.73337354771015,3.664738372754412,1,Low,0,0,0,0,1,0,1,IT,1
0,1,7.250675381855647,5.122736511692824,1,Medium,0,0,0,1,0,0,1,Retail,1
1,1,10.249612613395753,2.2948733814089937,0,Medium,0,0,0,1,1,0,1,Healthcare,1
1,1,9.6959950679257,3.2693958820331592,0,Medium,0,0,1,0,0,0,1,Education,1
0,1,8.3521909764617,4.777393614977424,1,Low,1,0,1,0,0,0,1,IT,1
1,1,8.070116835742228,0.8835328274790069,1,Medium,0,0,0,0,1,0,1,Retail,1
0,1,8.101935435199362,6.783376054599006,1,Medium,0,1,1,0,1,1,0,Education,1
1,1,9.359879745669492,5.5678868710464,1,Medium,1,0,1,0,0,0,1,Retail,1
0,1,6.285047306914024,1.6924966296440198,1,High,0,1,0,0,1,0,1,IT,1
1,1,8.851966243570073,0.8437063001023724,0,Medium,0,0,0,1,0,0,0,Retail,1
1,1,6.1588181110608184,4.0444263810010925,1,Low,0,1,1,0,0,0,1,Retail,1
0,1,10.673110343504469,2.319633706146827,0,Low,0,0,1,0,1,0,1,Education,1
1,1,9.064257143150469,5.442239935297618,0,Medium,0,0,0,1,1,1,0,Retail,1
0,0,6.623543476722141,4.591003243197532,1,Low,0,0,0,0,1,0,1,Education,1
1,1,8.1611916480595,4.185068524505906,0,Medium,0,0,1,0,1,0,0,IT,1
0,1,6.292427239943919,3.1446154224645966,0,High,1,0,0,1,1,1,1,Healthcare,1
1,1,11.008225675401592,6.400011459684029,0,High,1,0,1,1,0,0,0,Education,1
1,1,11.245751968942418,5.130178151082528,0,Medium,0,0,0,0,1,0,1,IT,1
0,1,9.392447365125696,4.904748713530969,0,High,1,1,1,0,1,0,1,Retail,1
0,1,11.113313135309156,5.800083946941164,0,High,1,0,1,0,1,0,1,Retail,1
1,1,8.303591897745001,2.471708704760696,0,Medium,0,0,1,1,1,0,0,Education,1
0,1,9.527025134349595,5.927106803558636,0,High,0,0,0,1,1,0,1,Healthcare,1
1,1,10.449449043819511,3.6030875554560438,0,High,0,0,0,0,1,0,1,Education,1
1,1,7.988512808968166,4.502094544903675,0,High,0,0,0,0,0,0,1,Retail,1
1,1,8.14220771463469,3.7653054854921,1,Medium,0,1,0,1,1,0,1,IT,1
1,1,9.867313202857796,1.183201590439622,0,Medium,0,0,0,1,0,0,1,Education,1
1,1,9.292995931191987,5.436022391458371,1,Medium,0,0,1,1,0,0,1,Education,1
1,1,6.489078559597894,1.2632750156388162,0,High,0,0,0,0,0,1,0,Retail,1
0,1,3.626341257457062,2.5502190999811374,0,Low,1,0,0,1,0,0,1,Education,1
0,1,7.648943874805903,3.320763054357818,0,High,1,0,1,1,0,0,0,IT,1
0,1,3.806171641549642,1.0695766809860814,0,Low,0,1,0,0,1,1,1,IT,1
1,1,6.017965327788904,2.349066065794438,0,Low,0,0,0,0,1,1,1,IT,1
1,1,6.251426085599231,4.3672301361760475,0,High,1,0,1,1,1,0,1,Retail,1
1,1,6.862715378119747,3.4800232126966946,0,High,1,1,0,1,1,1,0,Retail,1
0,1,9.640876288327084,3.603770689412274,1,Medium,1,0,0,1,0,0,1,Education,1
0,0,10.07535908146052,2.627490323517115,0,High,0,0,0,0,0,1,1,IT,1
0,1,9.017481439614414,4.069271985636834,0,High,0,1,1,0,1,0,1,Healthcare,1
0,1,9.26501395212361,3.512127962205102,1,High,1,0,1,0,1,0,1,IT,1
1,1,9.312240912737293,1.5385518984724493,0,Medium,1,0,0,0,1,0,1,Education,1
0,1,3.006340017558152,3.698621995643608,0,High,1,1,1,0,0,0,0,IT,1
1,1,8.020395364014233,2.1371322596227893,0,High,1,1,0,1,0,0,1,Healthcare,1
0,1,4.40708255765999,5.346545667913848,0,High,0,0,0,0,1,0,1,Education,1
1,1,9.018278951343081,3.4127398979520933,0,Medium,0,1,1,1,1,0,1,Retail,1
1,1,3.8137837053606063,7.782286646096179,1,Medium,0,0,0,1,1,0,1,Retail,1
0,1,7.639122929298601,5.4503538047821785,1,High,0,0,1,0,1,0,1,Retail,1
0,1,9.095539552039174,3.804596237069247,0,Medium,1,1,1,0,0,0,0,Healthcare,1
1,1,5.764484103367376,4.869218249835878,0,High,1,1,0,0,1,0,1,IT,1
1,0,9.92343192102644,0.865301216932556,1,High,0,1,1,1,1,0,0,Education,1
0,1,9.013244339903494,5.443569110364633,0,High,0,0,0,1,0,0,1,Retail,1
0,1,8.76164939167582,2.769564254263762,1,Medium,1,1,1,0,1,0,1,IT,1
1,1,9.396003175021065,4.13459955556653,0,Low,0,0,0,0,0,0,1,Healthcare,1
1,0,7.281599824466689,2.9085662307249827,0,Medium,1,1,0,0,1,1,1,IT,1
1,1,8.303837727513617,3.0680224371349567,0,Medium,0,0,1,0,0,0,1,Education,1
1,1,8.020103144468399,3.728301865030862,1,Low,0,0,0,1,0,1,1,Retail,1
0,1,7.974902110767711,4.115249162509927,0,Low,0,0,0,0,1,0,1,Healthcare,1
0,1,6.655937846705846,3.9596261788160616,1,Medium,0,0,0,1,0,0,1,Retail,1
1,1,5.5149357705545885,3.9970230637929576,1,High,0,1,1,1,0,0,1,IT,1
1,1,7.32628330142105,1.5614759387778352,0,Low,0,0,0,1,0,0,1,IT,1
0,1,7.216104185611465,7.498074406396164,0,Low,0,1,1,1,1,0,0,Education,1
1,1,6.526538024966221,4.347970493602015,0,Medium,0,1,1,1,1,0,1,IT,1
0,1,9.704107563620049,4.656351018455698,1,Low,1,1,0,0,1,0,1,Education,1
0,1,5.655586764288774,3.4900133338074086,1,Medium,0,1,1,1,1,0,0,Education,1
1,1,7.656981682217517,2.6887679581635675,1,Low,1,1,0,0,0,0,1,Education,1
0,1,10.332679423122505,4.226553596455262,0,Medium,1,1,1,0,1,0,1,Education,1
1,1,9.818258705199105,4.433915365961541,0,Low,0,0,0,0,1,1,1,Retail,1
1,1,10.432587770194566,5.952713316182099,1,High,0,1,0,1,1,0,0,IT,1
0,1,6.818438845251546,7.116426525272196,1,Low,0,0,1,0,1,0,0,Retail,1
0,0,9.568576251455415,6.215533605985323,1,High,0,0,1,1,0,0,1,IT,1
1,1,5.874059206043737,1.3502066148700615,1,High,0,0,0,0,1,0,0,Education,1
0,1,7.448252088366919,3.3093727887853106,0,High,0,1,0,0,1,0,1,Healthcare,1
1,0,7.636488378439614,4.503725679931551,0,Low,0,0,0,1,1,0,1,Healthcare,1
1,0,6.84831957560398,3.3995715213813495,0,Medium,0,0,1,1,1,0,1,IT,1
1,0,7.27637202383095,3.934259774881396,1,High,0,0,1,1,1,0,1,Retail,1
1,1,7.013248145005295,0.7822956338602283,0,Medium,1,0,0,0,1,0,0,IT,1
0,0,6.03521237779661,5.371319501474957,1,Medium,0,1,0,0,1,0,1,Retail,1
0,1,9.712827012011584,1.186817141790312,1,Low,1,1,1,0,0,0,1,IT,1
0,1,7.635099994251462,1.641265713779,0,Medium,0,1,1,0,1,1,1,Retail,1
1,1,8.402873087834571,2.477993823562531,1,Low,0,0,0,0,1,0,1,IT,1
1,1,8.32755374238571,3.853699069346801,0,High,1,0,0,0,1,0,1,IT,1
0,1,8.109452850220043,1.5659119672317114,0,Medium,0,0,0,1,0,0,1,IT,1
